日期,细分代码,细分名称,房晚,房晚占比,客房收入,平均ADR
2025-08-21,LOY,会员忠诚计划,29,12.1,16753.0,578.0
2025-08-21,GRP,团队旅游会议,19,7.9,8396.0,442.0
2025-08-21,LNG,长住客,4,1.7,1489.0,372.0
2025-08-22,FIT-WI,上门散客,22,7.9,16680.0,758.0
2025-08-22,FIT-DIR,官网小程序直销,52,18.7,37102.0,713.0
2025-08-22,FIT-OTA,OTA散客,84,30.2,51390.0,612.0
2025-08-22,CORP,协议公司客户,59,21.2,31332.0,531.0
2025-08-22,LOY,会员忠诚计划,31,11.2,19140.0,617.0
2025-08-22,GRP,团队旅游会议,21,7.6,9869.0,470.0
2025-08-22,LNG,长住客,5,1.8,2080.0,416.0
2025-08-23,FIT-WI,上门散客,22,7.4,16770.0,762.0
2025-08-23,FIT-DIR,官网小程序直销,49,16.4,35318.0,721.0
2025-08-23,FIT-OTA,OTA散客,84,28.2,56199.0,669.0
2025-08-23,CORP,协议公司客户,69,23.2,40393.0,585.0
2025-08-23,LOY,会员忠诚计划,38,12.8,23785.0,626.0
2025-08-23,GRP,团队旅游会议,25,8.4,12299.0,492.0
2025-08-23,LNG,长住客,6,2.0,2406.0,401.0
2025-08-24,FIT-WI,上门散客,22,8.8,16199.0,736.0
2025-08-24,FIT-DIR,官网小程序直销,42,16.7,27197.0,648.0
2025-08-24,FIT-OTA,OTA散客,85,33.9,49268.0,580.0
2025-08-24,CORP,协议公司客户,50,19.9,24921.0,498.0
2025-08-24,LOY,会员忠诚计划,33,13.1,19693.0,597.0
2025-08-24,GRP,团队旅游会议,22,8.8,10189.0,463.0
2025-08-24,LNG,长住客,5,2.0,1850.0,370.0
2025-08-25,FIT-WI,上门散客,16,7.4,10783.0,674.0
2025-08-25,FIT-DIR,官网小程序直销,35,16.1,21223.0,606.0
2025-08-25,FIT-OTA,OTA散客,61,28.1,34474.0,565.0
2025-08-25,CORP,协议公司客户,48,22.1,22147.0,461.0
2025-08-25,LOY,会员忠诚计划,24,11.1,12901.0,538.0
2025-08-25,GRP,团队旅游会议,18,8.3,7117.0,395.0
2025-08-25,LNG,长住客,4,1.8,1421.0,355.0
2025-08-26,FIT-WI,上门散客,17,7.3,12292.0,723.0
2025-08-26,FIT-DIR,官网小程序直销,38,16.4,23606.0,621.0
2025-08-26,FIT-OTA,OTA散客,70,30.2,42567.0,608.0
2025-08-26,CORP,协议公司客户,54,23.3,28386.0,526.0
2025-08-26,LOY,会员忠诚计划,29,12.5,16758.0,578.0
2025-08-26,GRP,团队旅游会议,19,8.2,8104.0,427.0
2025-08-26,LNG,长住客,4,1.7,1510.0,378.0
2025-08-27,FIT-WI,上门散客,16,7.5,10401.0,650.0
2025-08-27,FIT-DIR,官网小程序直销,35,16.4,20261.0,579.0
2025-08-27,FIT-OTA,OTA散客,67,31.3,37421.0,559.0
2025-08-27,CORP,协议公司客户,44,20.6,21896.0,498.0
2025-08-27,LOY,会员忠诚计划,24,11.2,12554.0,523.0
2025-08-27,GRP,团队旅游会议,16,7.5,6519.0,407.0
2025-08-27,LNG,长住客,4,1.9,1386.0,346.0
2025-08-28,FIT-WI,上门散客,16,7.3,10834.0,677.0
2025-08-28,FIT-DIR,官网小程序直销,35,16.0,22002.0,629.0
2025-08-28,FIT-OTA,OTA散客,73,33.3,43068.0,590.0
2025-08-28,CORP,协议公司客户,45,20.5,21376.0,475.0
2025-08-28,LOY,会员忠诚计划,24,11.0,13509.0,563.0
2025-08-28,GRP,团队旅游会议,17,7.8,7116.0,419.0
2025-08-28,LNG,长住客,5,2.3,1753.0,351.0
2025-08-29,FIT-WI,上门散客,21,7.7,16046.0,764.0
2025-08-29,FIT-DIR,官网小程序直销,44,16.1,29024.0,660.0
2025-08-29,FIT-OTA,OTA散客,85,31.0,53578.0,630.0
2025-08-29,CORP,协议公司客户,65,23.7,35364.0,544.0
2025-08-29,LOY,会员忠诚计划,31,11.3,18690.0,603.0
2025-08-29,GRP,团队旅游会议,21,7.7,10134.0,483.0
2025-08-29,LNG,长住客,5,1.8,2056.0,411.0
2025-08-30,FIT-WI,上门散客,22,7.6,17594.0,800.0
2025-08-30,FIT-DIR,官网小程序直销,49,16.9,33346.0,681.0
2025-08-30,FIT-OTA,OTA散客,86,29.7,54111.0,629.0
2025-08-30,CORP,协议公司客户,69,23.8,38317.0,555.0
2025-08-30,LOY,会员忠诚计划,34,11.7,21870.0,643.0
2025-08-30,GRP,团队旅游会议,21,7.2,10034.0,478.0
2025-08-30,LNG,长住客,6,2.1,2459.0,410.0
2025-08-31,FIT-WI,上门散客,20,7.8,14181.0,709.0
2025-08-31,FIT-DIR,官网小程序直销,44,17.1,27863.0,633.0
2025-08-31,FIT-OTA,OTA散客,74,28.7,42829.0,579.0
2025-08-31,CORP,协议公司客户,56,21.7,28590.0,511.0
2025-08-31,LOY,会员忠诚计划,32,12.4,18262.0,571.0
2025-08-31,GRP,团队旅游会议,20,7.8,8445.0,422.0
2025-08-31,LNG,长住客,5,1.9,1884.0,377.0
2025-09-01,FIT-WI,上门散客,21,8.7,13987.0,666.0
2025-09-01,FIT-DIR,官网小程序直销,45,18.6,27366.0,608.0
2025-09-01,FIT-OTA,OTA散客,82,33.9,45102.0,550.0
2025-09-01,CORP,协议公司客户,55,22.7,27275.0,496.0
2025-09-01,LOY,会员忠诚计划,30,12.4,16023.0,534.0
2025-09-01,GRP,团队旅游会议,20,8.3,8648.0,432.0
2025-09-01,LNG,长住客,5,2.1,1784.0,357.0
2025-09-02,FIT-WI,上门散客,18,7.6,12461.0,692.0
2025-09-02,FIT-DIR,官网小程序直销,37,15.6,23495.0,635.0
2025-09-02,FIT-OTA,OTA散客,77,32.5,44316.0,576.0
2025-09-02,CORP,协议公司客户,55,23.2,27459.0,499.0
2025-09-02,LOY,会员忠诚计划,29,12.2,16012.0,552.0
2025-09-02,GRP,团队旅游会议,20,8.4,8580.0,429.0
2025-09-02,LNG,长住客,5,2.1,1837.0,367.0
2025-09-03,FIT-WI,上门散客,21,8.5,15151.0,721.0
2025-09-03,FIT-DIR,官网小程序直销,43,17.5,29429.0,684.0
2025-09-03,FIT-OTA,OTA散客,83,33.7,52784.0,636.0
2025-09-03,CORP,协议公司客户,50,20.3,27028.0,541.0
2025-09-03,LOY,会员忠诚计划,31,12.6,17937.0,579.0
2025-09-03,GRP,团队旅游会议,20,8.1,8864.0,443.0
2025-09-03,LNG,长住客,5,2.0,2014.0,403.0
2025-09-04,FIT-WI,上门散客,20,8.0,14608.0,730.0
2025-09-04,FIT-DIR,官网小程序直销,39,15.7,25465.0,653.0
2025-09-04,FIT-OTA,OTA散客,73,29.3,43827.0,600.0
2025-09-04,CORP,协议公司客户,52,20.9,29188.0,561.0
2025-09-04,LOY,会员忠诚计划,32,12.9,19729.0,617.0
2025-09-04,GRP,团队旅游会议,20,8.0,9251.0,463.0
2025-09-04,LNG,长住客,5,2.0,2058.0,412.0
2025-09-05,FIT-WI,上门散客,22,7.3,18527.0,842.0
2025-09-05,FIT-DIR,官网小程序直销,49,16.3,37317.0,762.0
2025-09-05,FIT-OTA,OTA散客,85,28.2,56025.0,659.0
2025-09-05,CORP,协议公司客户,63,20.9,38195.0,606.0
2025-09-05,LOY,会员忠诚计划,39,13.0,25123.0,644.0
2025-09-05,GRP,团队旅游会议,26,8.6,13651.0,525.0
2025-09-05,LNG,长住客,5,1.7,2158.0,432.0
2025-09-06,FIT-WI,上门散客,26,8.2,22906.0,881.0
2025-09-06,FIT-DIR,官网小程序直销,50,15.7,38452.0,769.0
2025-09-06,FIT-OTA,OTA散客,94,29.6,69002.0,734.0
2025-09-06,CORP,协议公司客户,64,20.1,41049.0,641.0
2025-09-06,LOY,会员忠诚计划,38,11.9,26303.0,692.0
2025-09-06,GRP,团队旅游会议,25,7.9,13107.0,524.0
2025-09-06,LNG,长住客,7,2.2,3268.0,467.0
2025-09-07,FIT-WI,上门散客,19,7.3,14333.0,754.0
2025-09-07,FIT-DIR,官网小程序直销,43,16.4,28638.0,666.0
2025-09-07,FIT-OTA,OTA散客,89,34.0,57509.0,646.0
2025-09-07,CORP,协议公司客户,60,22.9,33923.0,565.0
2025-09-07,LOY,会员忠诚计划,32,12.2,19779.0,618.0
2025-09-07,GRP,团队旅游会议,22,8.4,10756.0,489.0
2025-09-07,LNG,长住客,5,1.9,1983.0,397.0
2025-09-08,FIT-WI,上门散客,18,7.4,12115.0,673.0
2025-09-08,FIT-DIR,官网小程序直销,42,17.3,26118.0,622.0
2025-09-08,FIT-OTA,OTA散客,77,31.7,42059.0,546.0
2025-09-08,CORP,协议公司客户,49,20.2,23447.0,479.0
2025-09-08,LOY,会员忠诚计划,28,11.5,15406.0,550.0
2025-09-08,GRP,团队旅游会议,18,7.4,7663.0,426.0
2025-09-08,LNG,长住客,5,2.1,1860.0,372.0
2025-09-09,FIT-WI,上门散客,19,7.6,13382.0,704.0
2025-09-09,FIT-DIR,官网小程序直销,40,16.0,25019.0,625.0
2025-09-09,FIT-OTA,OTA散客,70,28.0,41724.0,596.0
2025-09-09,CORP,协议公司客户,60,24.0,30982.0,516.0
2025-09-09,LOY,会员忠诚计划,30,12.0,17432.0,581.0
2025-09-09,GRP,团队旅游会议,18,7.2,8188.0,455.0
2025-09-09,LNG,长住客,5,2.0,1942.0,388.0
2025-09-10,FIT-WI,上门散客,20,8.2,14649.0,732.0
2025-09-10,FIT-DIR,官网小程序直销,41,16.7,26834.0,654.0
2025-09-10,FIT-OTA,OTA散客,71,29.0,41514.0,585.0
2025-09-10,CORP,协议公司客户,51,20.8,26157.0,513.0
2025-09-10,LOY,会员忠诚计划,26,10.6,14740.0,567.0
2025-09-10,GRP,团队旅游会议,19,7.8,8260.0,435.0
2025-09-10,LNG,长住客,5,2.0,1836.0,367.0
2025-09-11,FIT-WI,上门散客,19,7.9,14165.0,746.0
2025-09-11,FIT-DIR,官网小程序直销,37,15.4,24339.0,658.0
2025-09-11,FIT-OTA,OTA散客,75,31.1,46457.0,619.0
2025-09-11,CORP,协议公司客户,54,22.4,28861.0,534.0
2025-09-11,LOY,会员忠诚计划,29,12.0,16503.0,569.0
2025-09-11,GRP,团队旅游会议,18,7.5,8417.0,468.0
2025-09-11,LNG,长住客,5,2.1,1893.0,379.0
2025-09-12,FIT-WI,上门散客,26,8.2,20064.0,772.0
2025-09-12,FIT-DIR,官网小程序直销,57,18.0,41235.0,723.0
2025-09-12,FIT-OTA,OTA散客,100,31.5,63434.0,634.0
2025-09-12,CORP,协议公司客户,69,21.8,39908.0,578.0
2025-09-12,LOY,会员忠诚计划,35,11.0,23103.0,660.0
2025-09-12,GRP,团队旅游会议,27,8.5,12934.0,479.0
2025-09-12,LNG,长住客,7,2.2,2966.0,424.0
2025-09-13,FIT-WI,上门散客,24,7.5,21151.0,881.0
2025-09-13,FIT-DIR,官网小程序直销,56,17.6,44707.0,798.0
2025-09-13,FIT-OTA,OTA散客,90,28.3,65889.0,732.0
2025-09-13,CORP,协议公司客户,76,23.9,47876.0,630.0
2025-09-13,LOY,会员忠诚计划,37,11.6,26668.0,721.0
2025-09-13,GRP,团队旅游会议,26,8.2,14609.0,562.0
2025-09-13,LNG,长住客,6,1.9,2853.0,475.0
2025-09-14,FIT-WI,上门散客,21,8.0,16420.0,782.0
2025-09-14,FIT-DIR,官网小程序直销,41,15.6,29377.0,717.0
2025-09-14,FIT-OTA,OTA散客,74,28.2,49584.0,670.0
2025-09-14,CORP,协议公司客户,61,23.3,33766.0,554.0
2025-09-14,LOY,会员忠诚计划,30,11.5,18280.0,609.0
2025-09-14,GRP,团队旅游会议,20,7.6,9601.0,480.0
2025-09-14,LNG,长住客,6,2.3,2412.0,402.0
2025-09-15,FIT-WI,上门散客,16,7.2,10522.0,658.0
2025-09-15,FIT-DIR,官网小程序直销,35,15.8,20742.0,593.0
2025-09-15,FIT-OTA,OTA散客,75,33.8,42092.0,561.0
2025-09-15,CORP,协议公司客户,48,21.6,24226.0,505.0
2025-09-15,LOY,会员忠诚计划,28,12.6,15936.0,569.0
2025-09-15,GRP,团队旅游会议,17,7.7,7100.0,418.0
2025-09-15,LNG,长住客,4,1.8,1452.0,363.0
2025-09-16,FIT-WI,上门散客,19,8.2,13961.0,735.0
2025-09-16,FIT-DIR,官网小程序直销,37,15.9,24564.0,664.0
2025-09-16,FIT-OTA,OTA散客,79,33.9,46278.0,586.0
2025-09-16,CORP,协议公司客户,55,23.6,28270.0,514.0
2025-09-16,LOY,会员忠诚计划,29,12.4,16963.0,585.0
2025-09-16,GRP,团队旅游会议,18,7.7,8329.0,463.0
2025-09-16,LNG,长住客,5,2.1,1814.0,363.0
2025-09-17,FIT-WI,上门散客,17,7.5,13055.0,768.0
2025-09-17,FIT-DIR,官网小程序直销,40,17.6,26466.0,662.0
2025-09-17,FIT-OTA,OTA散客,75,33.0,45758.0,610.0
2025-09-17,CORP,协议公司客户,46,20.3,24330.0,529.0
2025-09-17,LOY,会员忠诚计划,25,11.0,15435.0,617.0
2025-09-17,GRP,团队旅游会议,17,7.5,7686.0,452.0
2025-09-17,LNG,长住客,4,1.8,1588.0,397.0
2025-09-18,FIT-WI,上门散客,17,7.2,12948.0,762.0
2025-09-18,FIT-DIR,官网小程序直销,41,17.3,26760.0,653.0
2025-09-18,FIT-OTA,OTA散客,68,28.7,42127.0,620.0
2025-09-18,CORP,协议公司客户,47,19.8,24981.0,532.0
2025-09-18,LOY,会员忠诚计划,28,11.8,16478.0,589.0
2025-09-18,GRP,团队旅游会议,17,7.2,7734.0,455.0
2025-09-18,LNG,长住客,5,2.1,2037.0,407.0
2025-09-19,FIT-WI,上门散客,23,7.6,18703.0,813.0
2025-09-19,FIT-DIR,官网小程序直销,52,17.2,37547.0,722.0
2025-09-19,FIT-OTA,OTA散客,101,33.3,65774.0,651.0
2025-09-19,CORP,协议公司客户,71,23.4,42438.0,598.0
2025-09-19,LOY,会员忠诚计划,38,12.5,24746.0,651.0
2025-09-19,GRP,团队旅游会议,26,8.6,13360.0,514.0
2025-09-19,LNG,长住客,6,2.0,2534.0,422.0
2025-09-20,FIT-WI,上门散客,27,8.5,23230.0,860.0
2025-09-20,FIT-DIR,官网小程序直销,49,15.4,40145.0,819.0
2025-09-20,FIT-OTA,OTA散客,99,31.1,71927.0,727.0
2025-09-20,CORP,协议公司客户,70,22.0,43819.0,626.0
2025-09-20,LOY,会员忠诚计划,36,11.3,26029.0,723.0
2025-09-20,GRP,团队旅游会议,27,8.5,14771.0,547.0
2025-09-20,LNG,长住客,7,2.2,3179.0,454.0
2025-09-21,FIT-WI,上门散客,18,7.2,13892.0,772.0
2025-09-21,FIT-DIR,官网小程序直销,44,17.5,32245.0,733.0
2025-09-21,FIT-OTA,OTA散客,70,27.9,44722.0,639.0
2025-09-21,CORP,协议公司客户,51,20.3,29663.0,582.0
2025-09-21,LOY,会员忠诚计划,30,12.0,19484.0,649.0
2025-09-21,GRP,团队旅游会议,21,8.4,10618.0,506.0
2025-09-21,LNG,长住客,5,2.0,1991.0,398.0
2025-09-22,FIT-WI,上门散客,19,8.2,13404.0,705.0
2025-09-22,FIT-DIR,官网小程序直销,41,17.7,25561.0,623.0
2025-09-22,FIT-OTA,OTA散客,69,29.9,38273.0,555.0
2025-09-22,CORP,协议公司客户,55,23.8,26767.0,487.0
2025-09-22,LOY,会员忠诚计划,26,11.3,14046.0,540.0
2025-09-22,GRP,团队旅游会议,17,7.4,7354.0,433.0
2025-09-22,LNG,长住客,4,1.7,1503.0,376.0
2025-09-23,FIT-WI,上门散客,20,8.7,14185.0,709.0
2025-09-23,FIT-DIR,官网小程序直销,41,17.8,27389.0,668.0
2025-09-23,FIT-OTA,OTA散客,77,33.5,47901.0,622.0
2025-09-23,CORP,协议公司客户,50,21.7,25527.0,511.0
2025-09-23,LOY,会员忠诚计划,26,11.3,15001.0,577.0
2025-09-23,GRP,团队旅游会议,18,7.8,7886.0,438.0
2025-09-23,LNG,长住客,5,2.2,1876.0,375.0
2025-09-24,FIT-WI,上门散客,19,7.9,13496.0,710.0
2025-09-24,FIT-DIR,官网小程序直销,40,16.5,27149.0,679.0
2025-09-24,FIT-OTA,OTA散客,71,29.3,44641.0,629.0
2025-09-24,CORP,协议公司客户,49,20.2,25647.0,523.0
2025-09-24,LOY,会员忠诚计划,28,11.6,17184.0,614.0
2025-09-24,GRP,团队旅游会议,19,7.9,9078.0,478.0
2025-09-24,LNG,长住客,5,2.1,1975.0,395.0
2025-09-25,FIT-WI,上门散客,22,8.6,16078.0,731.0
2025-09-25,FIT-DIR,官网小程序直销,46,18.0,30475.0,663.0
2025-09-25,FIT-OTA,OTA散客,85,33.2,51686.0,608.0
2025-09-25,CORP,协议公司客户,53,20.7,29140.0,550.0
2025-09-25,LOY,会员忠诚计划,28,10.9,16672.0,595.0
2025-09-25,GRP,团队旅游会议,19,7.4,9002.0,474.0
2025-09-25,LNG,长住客,5,2.0,1962.0,392.0
2025-09-26,FIT-WI,上门散客,27,8.5,22626.0,838.0
2025-09-26,FIT-DIR,官网小程序直销,56,17.6,42326.0,756.0
2025-09-26,FIT-OTA,OTA散客,107,33.6,78883.0,737.0
2025-09-26,CORP,协议公司客户,63,19.8,38328.0,608.0
2025-09-26,LOY,会员忠诚计划,41,12.9,28534.0,696.0
2025-09-26,GRP,团队旅游会议,27,8.5,14139.0,524.0
2025-09-26,LNG,长住客,6,1.9,2617.0,436.0
2025-09-27,FIT-WI,上门散客,26,8.2,23468.0,903.0
2025-09-27,FIT-DIR,官网小程序直销,52,16.4,42551.0,818.0
2025-09-27,FIT-OTA,OTA散客,104,32.7,77551.0,746.0
2025-09-27,CORP,协议公司客户,74,23.3,49242.0,665.0
2025-09-27,LOY,会员忠诚计划,37,11.6,27105.0,733.0
2025-09-27,GRP,团队旅游会议,27,8.5,15021.0,556.0
2025-09-27,LNG,长住客,7,2.2,3463.0,495.0
2025-09-28,FIT-WI,上门散客,28,8.8,24786.0,885.0
2025-09-28,FIT-DIR,官网小程序直销,59,18.6,48490.0,822.0
2025-09-28,FIT-OTA,OTA散客,103,32.4,78470.0,762.0
2025-09-28,CORP,协议公司客户,70,22.0,47032.0,672.0
2025-09-28,LOY,会员忠诚计划,42,13.2,31275.0,745.0
2025-09-28,GRP,团队旅游会议,27,8.5,15890.0,589.0
2025-09-28,LNG,长住客,6,1.9,2814.0,469.0
2025-09-29,FIT-WI,上门散客,28,8.8,24024.0,858.0
2025-09-29,FIT-DIR,官网小程序直销,53,16.7,41663.0,786.0
2025-09-29,FIT-OTA,OTA散客,107,33.8,78384.0,733.0
2025-09-29,CORP,协议公司客户,67,21.1,42133.0,629.0
2025-09-29,LOY,会员忠诚计划,39,12.3,28088.0,720.0
2025-09-29,GRP,团队旅游会议,26,8.2,14348.0,552.0
2025-09-29,LNG,长住客,6,1.9,2739.0,457.0
2025-09-30,FIT-WI,上门散客,19,7.9,13906.0,732.0
2025-09-30,FIT-DIR,官网小程序直销,45,18.6,30021.0,667.0
2025-09-30,FIT-OTA,OTA散客,78,32.2,47420.0,608.0
2025-09-30,CORP,协议公司客户,58,24.0,31044.0,535.0
2025-09-30,LOY,会员忠诚计划,31,12.8,18154.0,586.0
2025-09-30,GRP,团队旅游会议,19,7.9,8516.0,448.0
2025-09-30,LNG,长住客,5,2.1,1972.0,394.0
2025-10-01,FIT-WI,上门散客,24,7.5,20412.0,850.0
2025-10-01,FIT-DIR,官网小程序直销,56,17.6,44831.0,801.0
2025-10-01,FIT-OTA,OTA散客,100,31.4,74380.0,744.0
2025-10-01,CORP,协议公司客户,64,20.1,40718.0,636.0
2025-10-01,LOY,会员忠诚计划,40,12.6,29491.0,737.0
2025-10-01,GRP,团队旅游会议,27,8.5,14748.0,546.0
2025-10-01,LNG,长住客,6,1.9,2764.0,461.0
2025-10-02,FIT-WI,上门散客,26,8.2,23505.0,904.0
2025-10-02,FIT-DIR,官网小程序直销,51,16.0,40622.0,797.0
2025-10-02,FIT-OTA,OTA散客,107,33.6,79388.0,742.0
2025-10-02,CORP,协议公司客户,77,24.2,49366.0,641.0
2025-10-02,LOY,会员忠诚计划,36,11.3,27107.0,753.0
2025-10-02,GRP,团队旅游会议,25,7.9,14152.0,566.0
2025-10-02,LNG,长住客,6,1.9,2880.0,480.0
2025-10-03,FIT-WI,上门散客,27,8.5,27244.0,1009.0
2025-10-03,FIT-DIR,官网小程序直销,55,17.3,47164.0,858.0
2025-10-03,FIT-OTA,OTA散客,101,31.8,84112.0,833.0
2025-10-03,CORP,协议公司客户,67,21.1,45286.0,676.0
2025-10-03,LOY,会员忠诚计划,40,12.6,30245.0,756.0
2025-10-03,GRP,团队旅游会议,26,8.2,15400.0,592.0
2025-10-03,LNG,长住客,7,2.2,3588.0,513.0
2025-10-04,FIT-WI,上门散客,27,8.5,26368.0,977.0
2025-10-04,FIT-DIR,官网小程序直销,56,17.6,51081.0,912.0
2025-10-04,FIT-OTA,OTA散客,108,34.0,94670.0,877.0
2025-10-04,CORP,协议公司客户,73,23.0,52333.0,717.0
2025-10-04,LOY,会员忠诚计划,37,11.6,30984.0,837.0
2025-10-04,GRP,团队旅游会议,26,8.2,16528.0,636.0
2025-10-04,LNG,长住客,6,1.9,3240.0,540.0
2025-10-05,FIT-WI,上门散客,24,7.5,22676.0,945.0
2025-10-05,FIT-DIR,官网小程序直销,59,18.6,48921.0,829.0
2025-10-05,FIT-OTA,OTA散客,92,28.9,73592.0,800.0
2025-10-05,CORP,协议公司客户,64,20.1,43585.0,681.0
2025-10-05,LOY,会员忠诚计划,35,11.0,25343.0,724.0
2025-10-05,GRP,团队旅游会议,25,7.9,14612.0,584.0
2025-10-05,LNG,长住客,6,1.9,2975.0,496.0
2025-10-06,FIT-WI,上门散客,26,8.6,22856.0,879.0
2025-10-06,FIT-DIR,官网小程序直销,48,15.8,39865.0,831.0
2025-10-06,FIT-OTA,OTA散客,97,32.0,72976.0,752.0
2025-10-06,CORP,协议公司客户,67,22.1,41804.0,624.0
2025-10-06,LOY,会员忠诚计划,35,11.6,25070.0,716.0
2025-10-06,GRP,团队旅游会议,24,7.9,12786.0,533.0
2025-10-06,LNG,长住客,6,2.0,2804.0,467.0
2025-10-07,FIT-WI,上门散客,27,8.5,24944.0,924.0
2025-10-07,FIT-DIR,官网小程序直销,59,18.6,49657.0,842.0
2025-10-07,FIT-OTA,OTA散客,103,32.4,81437.0,791.0
2025-10-07,CORP,协议公司客户,75,23.6,51675.0,689.0
2025-10-07,LOY,会员忠诚计划,37,11.6,28205.0,762.0
2025-10-07,GRP,团队旅游会议,26,8.2,15518.0,597.0
2025-10-07,LNG,长住客,6,1.9,2949.0,491.0
2025-10-08,FIT-WI,上门散客,22,8.5,17376.0,790.0
2025-10-08,FIT-DIR,官网小程序直销,45,17.4,32722.0,727.0
2025-10-08,FIT-OTA,OTA散客,74,28.7,49727.0,672.0
2025-10-08,CORP,协议公司客户,61,23.6,35632.0,584.0
2025-10-08,LOY,会员忠诚计划,31,12.0,19879.0,641.0
2025-10-08,GRP,团队旅游会议,21,8.1,10356.0,493.0
2025-10-08,LNG,长住客,5,1.9,2141.0,428.0
2025-10-09,FIT-WI,上门散客,22,8.8,17409.0,791.0
2025-10-09,FIT-DIR,官网小程序直销,44,17.5,31905.0,725.0
2025-10-09,FIT-OTA,OTA散客,80,31.9,49417.0,618.0
2025-10-09,CORP,协议公司客户,54,21.5,29964.0,555.0
2025-10-09,LOY,会员忠诚计划,31,12.4,19573.0,631.0
2025-10-09,GRP,团队旅游会议,19,7.6,9448.0,497.0
2025-10-09,LNG,长住客,5,2.0,1999.0,400.0
2025-10-10,FIT-WI,上门散客,26,8.3,23127.0,890.0
2025-10-10,FIT-DIR,官网小程序直销,55,17.6,41842.0,761.0
2025-10-10,FIT-OTA,OTA散客,88,28.2,63614.0,723.0
2025-10-10,CORP,协议公司客户,64,20.5,40707.0,636.0
2025-10-10,LOY,会员忠诚计划,38,12.2,25882.0,681.0
2025-10-10,GRP,团队旅游会议,27,8.7,14465.0,536.0
2025-10-10,LNG,长住客,6,1.9,2796.0,466.0
2025-10-11,FIT-WI,上门散客,27,8.5,25863.0,958.0
2025-10-11,FIT-DIR,官网小程序直销,51,16.0,42755.0,838.0
2025-10-11,FIT-OTA,OTA散客,99,31.1,80507.0,813.0
2025-10-11,CORP,协议公司客户,65,20.4,43730.0,673.0
2025-10-11,LOY,会员忠诚计划,35,11.0,26884.0,768.0
2025-10-11,GRP,团队旅游会议,26,8.2,15564.0,599.0
2025-10-11,LNG,长住客,6,1.9,3110.0,518.0
2025-10-12,FIT-WI,上门散客,23,8.7,18155.0,789.0
2025-10-12,FIT-DIR,官网小程序直销,42,15.8,30560.0,728.0
2025-10-12,FIT-OTA,OTA散客,77,29.1,49964.0,649.0
2025-10-12,CORP,协议公司客户,54,20.4,30711.0,569.0
2025-10-12,LOY,会员忠诚计划,34,12.8,21006.0,618.0
2025-10-12,GRP,团队旅游会议,22,8.3,10882.0,495.0
2025-10-12,LNG,长住客,5,1.9,2066.0,413.0
2025-10-13,FIT-WI,上门散客,20,8.7,14498.0,725.0
2025-10-13,FIT-DIR,官网小程序直销,37,16.1,25862.0,699.0
2025-10-13,FIT-OTA,OTA散客,73,31.7,44396.0,608.0
2025-10-13,CORP,协议公司客户,55,23.9,30209.0,549.0
2025-10-13,LOY,会员忠诚计划,25,10.9,15101.0,604.0
2025-10-13,GRP,团队旅游会议,18,7.8,8634.0,480.0
2025-10-13,LNG,长住客,5,2.2,1969.0,394.0
2025-10-14,FIT-WI,上门散客,18,7.3,13430.0,746.0
2025-10-14,FIT-DIR,官网小程序直销,45,18.1,30665.0,681.0
2025-10-14,FIT-OTA,OTA散客,80,32.3,49243.0,616.0
2025-10-14,CORP,协议公司客户,58,23.4,31507.0,543.0
2025-10-14,LOY,会员忠诚计划,29,11.7,18129.0,625.0
2025-10-14,GRP,团队旅游会议,18,7.3,8589.0,477.0
2025-10-14,LNG,长住客,5,2.0,1982.0,396.0
2025-10-15,FIT-WI,上门散客,17,7.2,12661.0,745.0
2025-10-15,FIT-DIR,官网小程序直销,38,16.0,26075.0,686.0
2025-10-15,FIT-OTA,OTA散客,73,30.8,43036.0,590.0
2025-10-15,CORP,协议公司客户,49,20.7,25574.0,522.0
2025-10-15,LOY,会员忠诚计划,27,11.4,15624.0,579.0
2025-10-15,GRP,团队旅游会议,21,8.9,9595.0,457.0
2025-10-15,LNG,长住客,4,1.7,1538.0,384.0
2025-10-16,FIT-WI,上门散客,21,8.2,15332.0,730.0
2025-10-16,FIT-DIR,官网小程序直销,47,18.4,30523.0,649.0
2025-10-16,FIT-OTA,OTA散客,82,32.0,49206.0,600.0
2025-10-16,CORP,协议公司客户,60,23.4,32370.0,540.0
2025-10-16,LOY,会员忠诚计划,33,12.9,19544.0,592.0
2025-10-16,GRP,团队旅游会议,19,7.4,8602.0,453.0
2025-10-16,LNG,长住客,5,2.0,1931.0,386.0
2025-10-17,FIT-WI,上门散客,24,7.5,19344.0,806.0
2025-10-17,FIT-DIR,官网小程序直销,54,17.0,39435.0,730.0
2025-10-17,FIT-OTA,OTA散客,103,32.4,70300.0,683.0
2025-10-17,CORP,协议公司客户,74,23.3,44463.0,601.0
2025-10-17,LOY,会员忠诚计划,34,10.7,23161.0,681.0
2025-10-17,GRP,团队旅游会议,23,7.2,12359.0,537.0
2025-10-17,LNG,长住客,6,1.9,2735.0,456.0
2025-10-18,FIT-WI,上门散客,26,8.2,23469.0,903.0
2025-10-18,FIT-DIR,官网小程序直销,54,17.0,43998.0,815.0
2025-10-18,FIT-OTA,OTA散客,108,34.0,84812.0,785.0
2025-10-18,CORP,协议公司客户,68,21.4,46478.0,684.0
2025-10-18,LOY,会员忠诚计划,38,11.9,27742.0,730.0
